GeoName,Year,DataValue,Unit,Multiplier
"Hernando, FL",2004,149593,Number of persons,0
"Hernando, FL",2015,176555,Number of persons,0
"Hernando, FL",2014,174229,Number of persons,0
"Hernando, FL",2013,172825,Number of persons,0
"Hernando, FL",2012,172160,Number of persons,0
"Hernando, FL",2011,172535,Number of persons,0
"Hernando, FL",2010,172910,Number of persons,0
"Hernando, FL",2009,171950,Number of persons,0
"Hernando, FL",2008,172437,Number of persons,0
"Hernando, FL",2007,169891,Number of persons,0
"Hernando, FL",2006,164398,Number of persons,0
"Hernando, FL",2005,157156,Number of persons,0
"Highlands, FL",2004,93079,Number of persons,0
"Highlands, FL",2005,95614,Number of persons,0
"Highlands, FL",2006,97788,Number of persons,0
"Highlands, FL",2007,99023,Number of persons,0
"Highlands, FL",2008,99568,Number of persons,0
"Highlands, FL",2009,98956,Number of persons,0
"Highlands, FL",2010,98513,Number of persons,0
"Highlands, FL",2011,97875,Number of persons,0
"Highlands, FL",2012,97134,Number of persons,0
"Highlands, FL",2013,96521,Number of persons,0
"Highlands, FL",2014,96541,Number of persons,0
"Highlands, FL",2015,97582,Number of persons,0
"Hillsborough, FL",2013,1294996,Number of persons,0
"Hillsborough, FL",2014,1320093,Number of persons,0
"Hillsborough, FL",2015,1348664,Number of persons,0
"Hillsborough, FL",2004,1108225,Number of persons,0
"Hillsborough, FL",2005,1143154,Number of persons,0
"Hillsborough, FL",2006,1171826,Number of persons,0
"Hillsborough, FL",2007,1184686,Number of persons,0
"Hillsborough, FL",2008,1196773,Number of persons,0
"Hillsborough, FL",2009,1214050,Number of persons,0
"Hillsborough, FL",2010,1232824,Number of persons,0
"Hillsborough, FL",2011,1252135,Number of persons,0
"Hillsborough, FL",2012,1273418,Number of persons,0
"Holmes, FL",2013,19615,Number of persons,0
"Holmes, FL",2014,19593,Number of persons,0
"Holmes, FL",2015,19309,Number of persons,0
"Holmes, FL",2004,19319,Number of persons,0
"Holmes, FL",2005,19523,Number of persons,0
"Holmes, FL",2006,19824,Number of persons,0
"Holmes, FL",2007,19991,Number of persons,0
"Holmes, FL",2008,20141,Number of persons,0
"Holmes, FL",2009,20147,Number of persons,0
"Holmes, FL",2010,19845,Number of persons,0
"Holmes, FL",2011,19845,Number of persons,0
"Holmes, FL",2012,19712,Number of persons,0
"Indian River, FL",2004,125001,Number of persons,0
"Indian River, FL",2005,127955,Number of persons,0
"Indian River, FL",2006,131463,Number of persons,0
"Indian River, FL",2007,134564,Number of persons,0
"Indian River, FL",2008,136277,Number of persons,0
"Indian River, FL",2009,137016,Number of persons,0
"Indian River, FL",2010,138234,Number of persons,0
"Indian River, FL",2011,138901,Number of persons,0
"Indian River, FL",2012,140111,Number of persons,0
"Indian River, FL",2013,141372,Number of persons,0
"Indian River, FL",2014,143749,Number of persons,0
"Indian River, FL",2015,146560,Number of persons,0
"Jackson, FL",2014,49235,Number of persons,0
"Jackson, FL",2013,49267,Number of persons,0
"Jackson, FL",2012,49377,Number of persons,0
"Jackson, FL",2011,49351,Number of persons,0
"Jackson, FL",2010,49681,Number of persons,0
"Jackson, FL",2009,50064,Number of persons,0
"Jackson, FL",2008,50272,Number of persons,0
"Jackson, FL",2007,48368,Number of persons,0
"Jackson, FL",2006,48265,Number of persons,0
"Jackson, FL",2005,47930,Number of persons,0
"Jackson, FL",2004,46946,Number of persons,0
"Jackson, FL",2015,49232,Number of persons,0
"Jefferson, FL",2004,14030,Number of persons,0
"Jefferson, FL",2005,14210,Number of persons,0
"Jefferson, FL",2006,14461,Number of persons,0
"Jefferson, FL",2007,14383,Number of persons,0
"Jefferson, FL",2008,14606,Number of persons,0
"Jefferson, FL",2009,14704,Number of persons,0
"Jefferson, FL",2010,14754,Number of persons,0
"Jefferson, FL",2011,14530,Number of persons,0
"Jefferson, FL",2012,14223,Number of persons,0
"Jefferson, FL",2013,14219,Number of persons,0
"Jefferson, FL",2014,14070,Number of persons,0
"Jefferson, FL",2015,14132,Number of persons,0
"Lafayette, FL",2004,7630,Number of persons,0
"Lafayette, FL",2005,8131,Number of persons,0
"Lafayette, FL",2006,8341,Number of persons,0
"Lafayette, FL",2007,8398,Number of persons,0
"Lafayette, FL",2008,8465,Number of persons,0
"Lafayette, FL",2009,8435,Number of persons,0
"Lafayette, FL",2010,8803,Number of persons,0
"Lafayette, FL",2011,8772,Number of persons,0
"Lafayette, FL",2012,8739,Number of persons,0
"Lafayette, FL",2013,8743,Number of persons,0
"Lafayette, FL",2014,8761,Number of persons,0
"Lafayette, FL",2015,8602,Number of persons,0
"Lake, FL",2013,310799,Number of persons,0
"Lake, FL",2014,319126,Number of persons,0
"Lake, FL",2015,329973,Number of persons,0
"Lake, FL",2004,254625,Number of persons,0
"Lake, FL",2005,267587,Number of persons,0
"Lake, FL",2006,281329,Number of persons,0
"Lake, FL",2007,289909,Number of persons,0
"Lake, FL",2008,293654,Number of persons,0
"Lake, FL",2009,295511,Number of persons,0
"Lake, FL",2010,297924,Number of persons,0
"Lake, FL",2011,301562,Number of persons,0
"Lake, FL",2012,305656,Number of persons,0
"Lee, FL",2004,522431,Number of persons,0
"Lee, FL",2005,555029,Number of persons,0
"Lee, FL",2006,582678,Number of persons,0
"Lee, FL",2007,604716,Number of persons,0
"Lee, FL",2008,610984,Number of persons,0
"Lee, FL",2009,612297,Number of persons,0
"Lee, FL",2010,619982,Number of persons,0
"Lee, FL",2011,628655,Number of persons,0
"Lee, FL",2012,639773,Number of persons,0
"Lee, FL",2013,653285,Number of persons,0
"Lee, FL",2014,668448,Number of persons,0
"Lee, FL",2015,688440,Number of persons,0
"Leon, FL",2004,254188,Number of persons,0
"Leon, FL",2015,284616,Number of persons,0
"Leon, FL",2014,282733,Number of persons,0
"Leon, FL",2013,281101,Number of persons,0
"Leon, FL",2012,283078,Number of persons,0
"Leon, FL",2011,278079,Number of persons,0
"Leon, FL",2010,275914,Number of persons,0
"Leon, FL",2009,273263,Number of persons,0
"Leon, FL",2008,271130,Number of persons,0
"Leon, FL",2007,268519,Number of persons,0
"Leon, FL",2006,263076,Number of persons,0
"Leon, FL",2005,258083,Number of persons,0
"Levy, FL",2004,37510,Number of persons,0
"Levy, FL",2005,38355,Number of persons,0
"Levy, FL",2006,39447,Number of persons,0
"Levy, FL",2007,40204,Number of persons,0
"Levy, FL",2008,40809,Number of persons,0
"Levy, FL",2009,40880,Number of persons,0
"Levy, FL",2010,40746,Number of persons,0
"Levy, FL",2011,40263,Number of persons,0
"Levy, FL",2012,40010,Number of persons,0
"Levy, FL",2013,39699,Number of persons,0
"Levy, FL",2014,39644,Number of persons,0
"Levy, FL",2015,40037,Number of persons,0
"Liberty, FL",2004,7449,Number of persons,0
"Liberty, FL",2005,7820,Number of persons,0
"Liberty, FL",2006,8011,Number of persons,0
"Liberty, FL",2007,8113,Number of persons,0
"Liberty, FL",2008,8323,Number of persons,0
"Liberty, FL",2009,8347,Number of persons,0
"Liberty, FL",2010,8342,Number of persons,0
"Liberty, FL",2011,8218,Number of persons,0
"Liberty, FL",2012,8218,Number of persons,0
"Liberty, FL",2013,8235,Number of persons,0
"Liberty, FL",2014,8255,Number of persons,0
"Liberty, FL",2015,8210,Number of persons,0
"Madison, FL",2004,19075,Number of persons,0
"Madison, FL",2005,19070,Number of persons,0
"Madison, FL",2006,19299,Number of persons,0
"Madison, FL",2007,19322,Number of persons,0
"Madison, FL",2008,19347,Number of persons,0
"Madison, FL",2009,19329,Number of persons,0
"Madison, FL",2010,19232,Number of persons,0
"Madison, FL",2011,19042,Number of persons,0
"Madison, FL",2012,18810,Number of persons,0
"Madison, FL",2013,18523,Number of persons,0
"Madison, FL",2014,18305,Number of persons,0
"Madison, FL",2015,18115,Number of persons,0
"Manatee, FL",2014,347646,Number of persons,0
"Manatee, FL",2013,339463,Number of persons,0
"Manatee, FL",2012,332232,Number of persons,0
"Manatee, FL",2011,326676,Number of persons,0
"Manatee, FL",2010,323256,Number of persons,0
"Manatee, FL",2009,320711,Number of persons,0
"Manatee, FL",2008,318766,Number of persons,0
"Manatee, FL",2007,316410,Number of persons,0
"Manatee, FL",2006,313771,Number of persons,0
"Manatee, FL",2005,306845,Number of persons,0
"Manatee, FL",2004,296183,Number of persons,0
"Manatee, FL",2015,358443,Number of persons,0
"Marion, FL",2004,291164,Number of persons,0
"Marion, FL",2005,303558,Number of persons,0
"Marion, FL",2006,316310,Number of persons,0
"Marion, FL",2007,325634,Number of persons,0
"Marion, FL",2008,330052,Number of persons,0
"Marion, FL",2009,330880,Number of persons,0
"Marion, FL",2010,331428,Number of persons,0
"Marion, FL",2011,332757,Number of persons,0
"Marion, FL",2012,334726,Number of persons,0
"Marion, FL",2013,336328,Number of persons,0
"Marion, FL",2014,339657,Number of persons,0
"Marion, FL",2015,344255,Number of persons,0
"Martin, FL",2013,150153,Number of persons,0
"Martin, FL",2014,151836,Number of persons,0
"Martin, FL",2015,153941,Number of persons,0
"Martin, FL",2004,139729,Number of persons,0
"Martin, FL",2005,141912,Number of persons,0
"Martin, FL",2006,141802,Number of persons,0
"Martin, FL",2007,143542,Number of persons,0
"Martin, FL",2008,144369,Number of persons,0
"Martin, FL",2009,145506,Number of persons,0
"Martin, FL",2010,146835,Number of persons,0
"Martin, FL",2011,147512,Number of persons,0
"Martin, FL",2012,148319,Number of persons,0
"Miami-Dade, FL",2013,2605316,Number of persons,0
"Miami-Dade, FL",2014,2628440,Number of persons,0
"Miami-Dade, FL",2015,2652543,Number of persons,0
"Miami-Dade, FL",2004,2358684,Number of persons,0
"Miami-Dade, FL",2005,2385872,Number of persons,0
"Miami-Dade, FL",2006,2405911,Number of persons,0
"Miami-Dade, FL",2007,2415576,Number of persons,0
"Miami-Dade, FL",2008,2436062,Number of persons,0
"Miami-Dade, FL",2009,2463943,Number of persons,0
"Miami-Dade, FL",2010,2506677,Number of persons,0
"Miami-Dade, FL",2011,2542933,Number of persons,0
"Miami-Dade, FL",2012,2573571,Number of persons,0
"Monroe, FL",2004,77616,Number of persons,0
"Monroe, FL",2005,75819,Number of persons,0
"Monroe, FL",2006,73793,Number of persons,0
"Monroe, FL",2007,72906,Number of persons,0
"Monroe, FL",2008,72730,Number of persons,0
"Monroe, FL",2009,72627,Number of persons,0
"Monroe, FL",2010,73430,Number of persons,0
"Monroe, FL",2011,75025,Number of persons,0
"Monroe, FL",2012,76490,Number of persons,0
"Monroe, FL",2013,78675,Number of persons,0
"Monroe, FL",2014,80054,Number of persons,0
"Monroe, FL",2015,81378,Number of persons,0
"Nassau, FL",2004,63699,Number of persons,0
"Nassau, FL",2005,65568,Number of persons,0
"Nassau, FL",2006,67823,Number of persons,0
"Nassau, FL",2007,69969,Number of persons,0
"Nassau, FL",2008,71557,Number of persons,0
"Nassau, FL",2009,72671,Number of persons,0
"Nassau, FL",2010,73525,Number of persons,0
"Nassau, FL",2011,74158,Number of persons,0
"Nassau, FL",2012,74530,Number of persons,0
"Nassau, FL",2013,75404,Number of persons,0
"Nassau, FL",2014,76278,Number of persons,0
"Nassau, FL",2015,77983,Number of persons,0
"Okaloosa, FL",2010,180706,Number of persons,0
"Okaloosa, FL",2011,183108,Number of persons,0
"Okaloosa, FL",2012,189774,Number of persons,0
"Okaloosa, FL",2013,192700,Number of persons,0
"Okaloosa, FL",2014,194717,Number of persons,0
"Okaloosa, FL",2015,197862,Number of persons,0
"Okaloosa, FL",2004,182506,Number of persons,0
"Okaloosa, FL",2005,184045,Number of persons,0
"Okaloosa, FL",2006,184071,Number of persons,0
"Okaloosa, FL",2007,182677,Number of persons,0
"Okaloosa, FL",2008,181752,Number of persons,0
"Okaloosa, FL",2009,181153,Number of persons,0
"Okeechobee, FL",2004,38556,Number of persons,0
"Okeechobee, FL",2005,39247,Number of persons,0
"Okeechobee, FL",2006,39668,Number of persons,0
"Okeechobee, FL",2007,39840,Number of persons,0
"Okeechobee, FL",2008,39968,Number of persons,0
"Okeechobee, FL",2009,39899,Number of persons,0
"Okeechobee, FL",2010,39951,Number of persons,0
"Okeechobee, FL",2011,39542,Number of persons,0
"Okeechobee, FL",2012,39135,Number of persons,0
"Okeechobee, FL",2013,38665,Number of persons,0
"Okeechobee, FL",2014,38507,Number of persons,0
"Okeechobee, FL",2015,38539,Number of persons,0
"Orange, FL",2013,1234924,Number of persons,0
"Orange, FL",2014,1266627,Number of persons,0
"Orange, FL",2015,1304034,Number of persons,0
"Orange, FL",2004,1011681,Number of persons,0
"Orange, FL",2005,1053341,Number of persons,0
"Orange, FL",2006,1083429,Number of persons,0
"Orange, FL",2007,1100663,Number of persons,0
"Orange, FL",2008,1115525,Number of persons,0
"Orange, FL",2009,1131351,Number of persons,0
"Orange, FL",2010,1149105,Number of persons,0
"Orange, FL",2011,1173326,Number of persons,0
"Orange, FL",2012,1207575,Number of persons,0
"Osceola, FL",2013,300714,Number of persons,0
"Osceola, FL",2014,313042,Number of persons,0
"Osceola, FL",2015,326294,Number of persons,0
"Osceola, FL",2004,216541,Number of persons,0
"Osceola, FL",2005,228026,Number of persons,0
"Osceola, FL",2006,242081,Number of persons,0
"Osceola, FL",2007,253722,Number of persons,0
"Osceola, FL",2008,261746,Number of persons,0
"Osceola, FL",2009,265267,Number of persons,0
"Osceola, FL",2010,269938,Number of persons,0
"Osceola, FL",2011,279168,Number of persons,0
"Osceola, FL",2012,289862,Number of persons,0
"Palm Beach, FL",2014,1393427,Number of persons,0
"Palm Beach, FL",2013,1372539,Number of persons,0
"Palm Beach, FL",2012,1352259,Number of persons,0
"Palm Beach, FL",2011,1335299,Number of persons,0
"Palm Beach, FL",2010,1323320,Number of persons,0
"Palm Beach, FL",2009,1307371,Number of persons,0
"Palm Beach, FL",2008,1294938,Number of persons,0
"Palm Beach, FL",2007,1286586,Number of persons,0
"Palm Beach, FL",2006,1284489,Number of persons,0
"Palm Beach, FL",2005,1278380,Number of persons,0
"Palm Beach, FL",2004,1252223,Number of persons,0
"Palm Beach, FL",2015,1417682,Number of persons,0
"Pasco, FL",2004,401648,Number of persons,0
"Pasco, FL",2005,421844,Number of persons,0
"Pasco, FL",2006,439529,Number of persons,0
"Pasco, FL",2007,453579,Number of persons,0
"Pasco, FL",2008,461313,Number of persons,0
"Pasco, FL",2009,462607,Number of persons,0
"Pasco, FL",2010,465428,Number of persons,0
"Pasco, FL",2011,466085,Number of persons,0
"Pasco, FL",2012,468946,Number of persons,0
"Pasco, FL",2013,473320,Number of persons,0
"Pasco, FL",2014,482016,Number of persons,0
"Pasco, FL",2015,493139,Number of persons,0
"Pinellas, FL",2013,923382,Number of persons,0
"Pinellas, FL",2012,918170,Number of persons,0
"Pinellas, FL",2011,916535,Number of persons,0
"Pinellas, FL",2010,916023,Number of persons,0
"Pinellas, FL",2009,915330,Number of persons,0
"Pinellas, FL",2008,916458,Number of persons,0
"Pinellas, FL",2007,918624,Number of persons,0
"Pinellas, FL",2006,924182,Number of persons,0
"Pinellas, FL",2005,929426,Number of persons,0
"Pinellas, FL",2004,928305,Number of persons,0
"Pinellas, FL",2015,938823,Number of persons,0
"Pinellas, FL",2014,929781,Number of persons,0
"Polk, FL",2005,547373,Number of persons,0
"Polk, FL",2004,527685,Number of persons,0
"Polk, FL",2015,642067,Number of persons,0
"Polk, FL",2014,629269,Number of persons,0
"Polk, FL",2013,618786,Number of persons,0
"Polk, FL",2012,612827,Number of persons,0
"Polk, FL",2011,608513,Number of persons,0
"Polk, FL",2010,602820,Number of persons,0
"Polk, FL",2009,598683,Number of persons,0
"Polk, FL",2008,594801,Number of persons,0
"Polk, FL",2007,585982,Number of persons,0
"Polk, FL",2006,568324,Number of persons,0
"Putnam, FL",2010,74188,Number of persons,0
"Putnam, FL",2009,74546,Number of persons,0
"Putnam, FL",2008,74999,Number of persons,0
"Putnam, FL",2007,75107,Number of persons,0
"Putnam, FL",2006,74663,Number of persons,0
"Putnam, FL",2005,73792,Number of persons,0
"Putnam, FL",2004,72831,Number of persons,0
"Putnam, FL",2015,71248,Number of persons,0
"Putnam, FL",2014,71408,Number of persons,0
"Putnam, FL",2013,71935,Number of persons,0
"Putnam, FL",2012,72625,Number of persons,0
"Putnam, FL",2011,73483,Number of persons,0
"St. Johns, FL",2004,151717,Number of persons,0
"St. Johns, FL",2005,160266,Number of persons,0
"St. Johns, FL",2006,168480,Number of persons,0
"St. Johns, FL",2007,175318,Number of persons,0
"St. Johns, FL",2008,181720,Number of persons,0
"St. Johns, FL",2009,186281,Number of persons,0
"St. Johns, FL",2010,191240,Number of persons,0
"St. Johns, FL",2011,196020,Number of persons,0
"St. Johns, FL",2012,201893,Number of persons,0
"St. Johns, FL",2013,209172,Number of persons,0
"St. Johns, FL",2014,217456,Number of persons,0
"St. Johns, FL",2015,225872,Number of persons,0
"St. Lucie, FL",2013,283873,Number of persons,0
"St. Lucie, FL",2014,288129,Number of persons,0
"St. Lucie, FL",2015,294841,Number of persons,0
"St. Lucie, FL",2004,228548,Number of persons,0
"St. Lucie, FL",2005,241965,Number of persons,0
"St. Lucie, FL",2006,255251,Number of persons,0
"St. Lucie, FL",2007,266860,Number of persons,0
"St. Lucie, FL",2008,273151,Number of persons,0
"St. Lucie, FL",2009,274344,Number of persons,0
"St. Lucie, FL",2010,278173,Number of persons,0
"St. Lucie, FL",2011,279891,Number of persons,0
"St. Lucie, FL",2012,281968,Number of persons,0
"Santa Rosa, FL",2004,137241,Number of persons,0
"Santa Rosa, FL",2005,141132,Number of persons,0
"Santa Rosa, FL",2006,142983,Number of persons,0
"Santa Rosa, FL",2007,146158,Number of persons,0
"Santa Rosa, FL",2008,148538,Number of persons,0
"Santa Rosa, FL",2009,149544,Number of persons,0
"Santa Rosa, FL",2010,152926,Number of persons,0
